date,retailer_id,product_id,demand,fulfilled,stockout,stockout_rate
2025-11-18,R2,p2,71,0,71,1.0
2025-11-18,R2,p5,44,0,44,1.0
2025-11-18,R3,p4,52,0,52,1.0
2025-11-18,R3,p1,98,0,98,1.0
2025-11-18,R3,p3,68,0,68,1.0
2025-11-18,R3,p2,142,0,142,1.0
2025-11-18,R3,p5,129,0,129,1.0
2025-11-18,R4,p4,238,0,238,1.0
2025-11-18,R4,p1,6,0,6,1.0
2025-11-18,R4,p3,389,0,389,1.0
2025-11-18,R4,p2,73,0,73,1.0
2025-11-18,R4,p5,40,0,40,1.0
2025-11-18,R5,p4,55,0,55,1.0
2025-11-18,R5,p1,31,0,31,1.0
2025-11-18,R5,p3,157,0,157,1.0
2025-11-18,R5,p2,36,0,36,1.0
2025-11-18,R5,p5,101,0,101,1.0
2025-11-18,R6,p4,22,0,22,1.0
2025-11-18,R6,p1,116,0,116,1.0
2025-11-18,R6,p3,280,0,280,1.0
2025-11-18,R6,p2,129,0,129,1.0
2025-11-18,R6,p5,266,0,266,1.0
2025-11-18,R7,p4,171,0,171,1.0
2025-11-18,R7,p1,104,0,104,1.0
2025-11-18,R7,p3,115,0,115,1.0
2025-11-18,R7,p2,34,0,34,1.0
2025-11-18,R7,p5,52,0,52,1.0
2025-11-18,R8,p4,64,0,64,1.0
2025-11-18,R8,p1,281,0,281,1.0
2025-11-18,R8,p3,191,0,191,1.0
2025-11-18,R8,p2,172,0,172,1.0
2025-11-18,R8,p5,44,0,44,1.0
2025-11-18,R9,p4,153,0,153,1.0
2025-11-18,R9,p1,112,0,112,1.0
2025-11-18,R9,p3,154,0,154,1.0
2025-11-18,R9,p2,106,0,106,1.0
2025-11-18,R9,p5,120,0,120,1.0
2025-11-18,R10,p4,109,0,109,1.0
2025-11-18,R10,p1,14,0,14,1.0
2025-11-18,R10,p3,29,0,29,1.0
2025-11-18,R10,p2,20,0,20,1.0
2025-11-18,R10,p5,110,0,110,1.0
2025-11-19,R1,p4,57,0,57,1.0
2025-11-19,R1,p1,26,0,26,1.0
2025-11-19,R1,p3,49,0,49,1.0
2025-11-19,R1,p2,140,0,140,1.0
2025-11-19,R1,p5,82,0,82,1.0
2025-11-19,R2,p4,116,0,116,1.0
2025-11-19,R2,p1,109,0,109,1.0
2025-11-19,R2,p3,52,0,52,1.0
2025-11-19,R2,p2,129,0,129,1.0
2025-11-19,R2,p5,71,0,71,1.0
2025-11-19,R3,p4,83,0,83,1.0
2025-11-19,R3,p1,91,0,91,1.0
2025-11-19,R3,p3,162,0,162,1.0
2025-11-19,R3,p2,54,0,54,1.0
2025-11-19,R3,p5,89,0,89,1.0
2025-11-19,R4,p4,87,0,87,1.0
2025-11-19,R4,p1,20,0,20,1.0
2025-11-19,R4,p3,159,0,159,1.0
2025-11-19,R4,p2,119,0,119,1.0
2025-11-19,R4,p5,36,0,36,1.0
2025-11-19,R5,p4,44,0,44,1.0
2025-11-19,R5,p1,34,0,34,1.0
2025-11-19,R5,p3,120,0,120,1.0
2025-11-19,R5,p2,80,0,80,1.0
2025-11-19,R5,p5,74,0,74,1.0
2025-11-19,R6,p4,20,0,20,1.0
2025-11-19,R6,p1,27,0,27,1.0
2025-11-19,R6,p3,170,0,170,1.0
2025-11-19,R6,p2,1,0,1,1.0
2025-11-19,R6,p5,189,0,189,1.0
2025-11-19,R7,p4,49,0,49,1.0
2025-11-19,R7,p1,85,0,85,1.0
2025-11-19,R7,p3,114,0,114,1.0
2025-11-19,R7,p2,187,0,187,1.0
2025-11-19,R7,p5,71,0,71,1.0
2025-11-19,R8,p4,29,0,29,1.0
2025-11-19,R8,p1,171,0,171,1.0
2025-11-19,R8,p3,113,0,113,1.0
2025-11-19,R8,p2,266,0,266,1.0
2025-11-19,R8,p5,47,0,47,1.0
2025-11-19,R9,p4,105,0,105,1.0
2025-11-19,R9,p1,125,0,125,1.0
2025-11-19,R9,p3,162,0,162,1.0
2025-11-19,R9,p2,147,0,147,1.0
2025-11-19,R9,p5,93,0,93,1.0
2025-11-19,R10,p4,126,0,126,1.0
2025-11-19,R10,p1,7,0,7,1.0
2025-11-19,R10,p3,27,0,27,1.0
2025-11-19,R10,p2,26,0,26,1.0
2025-11-19,R10,p5,104,0,104,1.0
2025-11-20,R1,p4,38,0,38,1.0
2025-11-20,R1,p1,11,0,11,1.0
2025-11-20,R1,p3,31,0,31,1.0
2025-11-20,R1,p2,83,0,83,1.0
2025-11-20,R1,p5,117,0,117,1.0
2025-11-20,R2,p4,151,0,151,1.0
2025-11-20,R2,p1,124,0,124,1.0
2025-11-20,R2,p3,47,0,47,1.0
2025-11-20,R2,p2,133,0,133,1.0
2025-11-20,R2,p5,48,0,48,1.0
2025-11-20,R3,p4,158,0,158,1.0
2025-11-20,R3,p1,98,0,98,1.0
2025-11-20,R3,p3,206,0,206,1.0
2025-11-20,R3,p2,62,0,62,1.0
2025-11-20,R3,p5,58,0,58,1.0
2025-11-20,R4,p4,71,0,71,1.0
2025-11-20,R4,p1,29,0,29,1.0
2025-11-20,R4,p3,195,0,195,1.0
2025-11-20,R4,p2,79,0,79,1.0
2025-11-20,R4,p5,34,0,34,1.0
2025-11-20,R5,p4,31,0,31,1.0
2025-11-20,R5,p1,52,0,52,1.0
2025-11-20,R5,p3,132,0,132,1.0
2025-11-20,R5,p2,49,0,49,1.0
2025-11-20,R5,p5,145,0,145,1.0
2025-11-20,R6,p4,16,0,16,1.0
2025-11-20,R6,p1,85,0,85,1.0
2025-11-20,R6,p3,122,0,122,1.0
2025-11-20,R6,p2,73,0,73,1.0
2025-11-20,R6,p5,41,0,41,1.0
2025-11-20,R7,p4,150,0,150,1.0
2025-11-20,R7,p1,43,0,43,1.0
2025-11-20,R7,p3,162,0,162,1.0
2025-11-20,R7,p2,180,0,180,1.0
2025-11-20,R7,p5,63,0,63,1.0
2025-11-20,R8,p4,140,0,140,1.0
2025-11-20,R8,p1,266,0,266,1.0
2025-11-20,R8,p3,135,0,135,1.0
2025-11-20,R8,p2,54,0,54,1.0
2025-11-20,R8,p5,50,0,50,1.0
2025-11-20,R9,p4,221,0,221,1.0
2025-11-20,R9,p1,132,0,132,1.0
2025-11-20,R9,p3,166,0,166,1.0
2025-11-20,R9,p2,106,0,106,1.0
2025-11-20,R9,p5,88,0,88,1.0
2025-11-20,R10,p4,127,0,127,1.0
2025-11-20,R10,p1,15,0,15,1.0
2025-11-20,R10,p3,27,0,27,1.0
2025-11-20,R10,p2,30,0,30,1.0
2025-11-20,R10,p5,93,0,93,1.0
2025-11-21,R1,p4,120,0,120,1.0
2025-11-21,R1,p1,31,0,31,1.0
2025-11-21,R1,p3,40,0,40,1.0
2025-11-21,R1,p2,233,0,233,1.0
2025-11-21,R1,p5,118,0,118,1.0
2025-11-21,R2,p4,69,0,69,1.0
2025-11-21,R2,p1,72,0,72,1.0
2025-11-21,R2,p3,42,0,42,1.0
2025-11-21,R2,p2,67,0,67,1.0
2025-11-21,R2,p5,25,0,25,1.0
2025-11-21,R3,p4,46,0,46,1.0
2025-11-21,R3,p1,154,0,154,1.0
2025-11-21,R3,p3,69,0,69,1.0
2025-11-21,R3,p2,163,0,163,1.0
2025-11-21,R3,p5,130,0,130,1.0
2025-11-21,R4,p4,261,0,261,1.0
2025-11-21,R4,p1,23,0,23,1.0
2025-11-21,R4,p3,147,0,147,1.0
2025-11-21,R4,p2,37,0,37,1.0
2025-11-21,R4,p5,30,0,30,1.0
2025-11-21,R5,p4,26,0,26,1.0
2025-11-21,R5,p1,31,0,31,1.0
2025-11-21,R5,p3,83,0,83,1.0
2025-11-21,R5,p2,50,0,50,1.0
2025-11-21,R5,p5,132,0,132,1.0
2025-11-21,R6,p4,14,0,14,1.0
2025-11-21,R6,p1,75,0,75,1.0
2025-11-21,R6,p3,199,0,199,1.0
2025-11-21,R6,p2,119,0,119,1.0
2025-11-21,R6,p5,53,0,53,1.0
2025-11-21,R7,p4,41,0,41,1.0
2025-11-21,R7,p1,98,0,98,1.0
2025-11-21,R7,p3,70,0,70,1.0
2025-11-21,R7,p2,92,0,92,1.0
2025-11-21,R7,p5,130,0,130,1.0
2025-11-21,R8,p4,91,0,91,1.0
2025-11-21,R8,p1,85,0,85,1.0
2025-11-21,R8,p3,117,0,117,1.0
2025-11-21,R8,p2,0,0,0,0.0
2025-11-21,R8,p5,81,0,81,1.0
2025-11-21,R9,p4,178,0,178,1.0
2025-11-21,R9,p1,165,0,165,1.0
2025-11-21,R9,p3,147,0,147,1.0
2025-11-21,R9,p2,149,0,149,1.0
2025-11-21,R9,p5,82,0,82,1.0
2025-11-21,R10,p4,93,0,93,1.0
2025-11-21,R10,p1,18,0,18,1.0
2025-11-21,R10,p3,20,0,20,1.0
2025-11-21,R10,p2,23,0,23,1.0
2025-11-21,R10,p5,81,0,81,1.0
2025-11-22,R1,p4,72,0,72,1.0
2025-11-22,R1,p1,13,0,13,1.0
2025-11-22,R1,p3,56,0,56,1.0
2025-11-22,R1,p2,147,0,147,1.0
2025-11-22,R1,p5,201,0,201,1.0
2025-11-22,R2,p4,191,0,191,1.0
2025-11-22,R2,p1,61,0,61,1.0
2025-11-22,R2,p3,68,0,68,1.0
2025-11-22,R2,p2,44,0,44,1.0
2025-11-22,R2,p5,53,0,53,1.0
2025-11-22,R3,p4,77,0,77,1.0
2025-11-22,R3,p1,89,0,89,1.0
2025-11-22,R3,p3,110,0,110,1.0
2025-11-22,R3,p2,248,0,248,1.0
2025-11-22,R3,p5,31,0,31,1.0
2025-11-22,R4,p4,128,0,128,1.0
2025-11-22,R4,p1,38,0,38,1.0
2025-11-22,R4,p3,168,0,168,1.0
2025-11-22,R4,p2,85,0,85,1.0
2025-11-22,R4,p5,66,0,66,1.0
2025-11-22,R5,p4,38,0,38,1.0
2025-11-22,R5,p1,31,0,31,1.0
2025-11-22,R5,p3,112,0,112,1.0
2025-11-22,R5,p2,89,0,89,1.0
2025-11-22,R5,p5,131,0,131,1.0
2025-11-22,R6,p4,13,0,13,1.0
2025-11-22,R6,p1,94,0,94,1.0
2025-11-22,R6,p3,65,0,65,1.0
2025-11-22,R6,p2,52,0,52,1.0
2025-11-22,R6,p5,175,0,175,1.0
2025-11-22,R7,p4,120,0,120,1.0
2025-11-22,R7,p1,111,0,111,1.0
2025-11-22,R7,p3,43,0,43,1.0
2025-11-22,R7,p2,57,0,57,1.0
2025-11-22,R7,p5,107,0,107,1.0
2025-11-22,R8,p4,85,0,85,1.0
2025-11-22,R8,p1,108,0,108,1.0
2025-11-22,R8,p3,187,0,187,1.0
2025-11-22,R8,p2,285,0,285,1.0
2025-11-22,R8,p5,37,0,37,1.0
2025-11-22,R9,p4,205,0,205,1.0
2025-11-22,R9,p1,82,0,82,1.0
2025-11-22,R9,p3,175,0,175,1.0
2025-11-22,R9,p2,130,0,130,1.0
2025-11-22,R9,p5,156,0,156,1.0
2025-11-22,R10,p4,133,0,133,1.0
2025-11-22,R10,p1,15,0,15,1.0
2025-11-22,R10,p3,24,0,24,1.0
2025-11-22,R10,p2,24,0,24,1.0
2025-11-22,R10,p5,95,0,95,1.0
2025-11-23,R1,p4,48,0,48,1.0
2025-11-23,R1,p1,23,0,23,1.0
2025-11-23,R1,p3,38,0,38,1.0
2025-11-23,R1,p2,79,0,79,1.0
2025-11-23,R1,p5,146,0,146,1.0
2025-11-23,R2,p4,95,0,95,1.0
2025-11-23,R2,p1,62,0,62,1.0
2025-11-23,R2,p3,29,0,29,1.0
2025-11-23,R2,p2,53,0,53,1.0
2025-11-23,R2,p5,10,0,10,1.0
2025-11-23,R3,p4,62,0,62,1.0
2025-11-23,R3,p1,154,0,154,1.0
2025-11-23,R3,p3,137,0,137,1.0
2025-11-23,R3,p2,172,0,172,1.0
2025-11-23,R3,p5,96,0,96,1.0
2025-11-23,R4,p4,65,0,65,1.0
2025-11-23,R4,p1,27,0,27,1.0
2025-11-23,R4,p3,66,0,66,1.0
2025-11-23,R4,p2,58,0,58,1.0
2025-11-23,R4,p5,34,0,34,1.0
2025-11-23,R5,p4,53,0,53,1.0
2025-11-23,R5,p1,42,0,42,1.0
2025-11-23,R5,p3,131,0,131,1.0
2025-11-23,R5,p2,54,0,54,1.0
2025-11-23,R5,p5,66,0,66,1.0
2025-11-23,R6,p4,15,0,15,1.0
2025-11-23,R6,p1,138,0,138,1.0
2025-11-23,R6,p3,209,0,209,1.0
2025-11-23,R6,p2,30,0,30,1.0
2025-11-23,R6,p5,120,0,120,1.0
2025-11-23,R7,p4,137,0,137,1.0
2025-11-23,R7,p1,113,0,113,1.0
2025-11-23,R7,p3,144,0,144,1.0
2025-11-23,R7,p2,191,0,191,1.0
2025-11-23,R7,p5,47,0,47,1.0
2025-11-23,R8,p4,7,0,7,1.0
2025-11-23,R8,p1,70,0,70,1.0
2025-11-23,R8,p3,63,0,63,1.0
2025-11-23,R8,p2,165,0,165,1.0
2025-11-23,R8,p5,34,0,34,1.0
2025-11-23,R9,p4,174,0,174,1.0
2025-11-23,R9,p1,90,0,90,1.0
2025-11-23,R9,p3,147,0,147,1.0
2025-11-23,R9,p2,79,0,79,1.0
2025-11-23,R9,p5,85,0,85,1.0
2025-11-23,R10,p4,240,0,240,1.0
2025-11-23,R10,p1,23,0,23,1.0
2025-11-23,R10,p3,40,0,40,1.0
2025-11-23,R10,p2,34,0,34,1.0
2025-11-23,R10,p5,140,0,140,1.0
2025-11-24,R1,p4,48,0,48,1.0
2025-11-24,R1,p1,20,0,20,1.0
2025-11-24,R1,p3,31,0,31,1.0
2025-11-24,R1,p2,67,0,67,1.0
2025-11-24,R1,p5,119,0,119,1.0
2025-11-24,R2,p4,120,0,120,1.0
2025-11-24,R2,p1,135,0,135,1.0
2025-11-24,R2,p3,36,0,36,1.0
2025-11-24,R2,p2,68,0,68,1.0
2025-11-24,R2,p5,59,0,59,1.0
2025-11-24,R3,p4,116,0,116,1.0
2025-11-24,R3,p1,358,0,358,1.0
2025-11-24,R3,p3,96,0,96,1.0
2025-11-24,R3,p2,179,0,179,1.0
2025-11-24,R3,p5,68,0,68,1.0
2025-11-24,R4,p4,66,0,66,1.0
2025-11-24,R4,p1,31,0,31,1.0
2025-11-24,R4,p3,50,0,50,1.0
2025-11-24,R4,p2,143,0,143,1.0
2025-11-24,R4,p5,78,0,78,1.0
2025-11-24,R5,p4,39,0,39,1.0
2025-11-24,R5,p1,65,0,65,1.0
2025-11-24,R5,p3,155,0,155,1.0
2025-11-24,R5,p2,80,0,80,1.0
2025-11-24,R5,p5,152,0,152,1.0
2025-11-24,R6,p4,26,0,26,1.0
2025-11-24,R6,p1,72,0,72,1.0
2025-11-24,R6,p3,83,0,83,1.0
2025-11-24,R6,p2,87,0,87,1.0
2025-11-24,R6,p5,70,0,70,1.0
2025-11-24,R7,p4,69,0,69,1.0
2025-11-24,R7,p1,107,0,107,1.0
2025-11-24,R7,p3,73,0,73,1.0
2025-11-24,R7,p2,86,0,86,1.0
2025-11-24,R7,p5,99,0,99,1.0
2025-11-24,R8,p4,144,0,144,1.0
2025-11-24,R8,p1,81,0,81,1.0
2025-11-24,R8,p3,52,0,52,1.0
2025-11-24,R8,p2,212,0,212,1.0
2025-11-24,R8,p5,6,0,6,1.0
2025-11-24,R9,p4,97,0,97,1.0
2025-11-24,R9,p1,95,0,95,1.0
2025-11-24,R9,p3,155,0,155,1.0
2025-11-24,R9,p2,94,0,94,1.0
2025-11-24,R9,p5,135,0,135,1.0
2025-11-24,R10,p4,128,0,128,1.0
2025-11-24,R10,p1,20,0,20,1.0
2025-11-24,R10,p3,41,0,41,1.0
2025-11-24,R10,p2,25,0,25,1.0
2025-11-24,R10,p5,138,0,138,1.0
2025-11-25,R1,p4,30,0,30,1.0
2025-11-25,R1,p1,12,0,12,1.0
2025-11-25,R1,p3,21,0,21,1.0
2025-11-25,R1,p2,71,0,71,1.0
2025-11-25,R1,p5,58,0,58,1.0
2025-11-25,R2,p4,61,0,61,1.0
2025-11-25,R2,p1,42,0,42,1.0
2025-11-25,R2,p3,16,0,16,1.0
2025-11-25,R2,p2,40,0,40,1.0
2025-11-25,R2,p5,32,0,32,1.0
2025-11-25,R3,p4,70,0,70,1.0
2025-11-25,R3,p1,96,0,96,1.0
2025-11-25,R3,p3,80,0,80,1.0
2025-11-25,R3,p2,101,0,101,1.0
2025-11-25,R3,p5,75,0,75,1.0
2025-11-25,R4,p4,201,0,201,1.0
2025-11-25,R4,p1,74,0,74,1.0
2025-11-25,R4,p3,66,0,66,1.0
2025-11-25,R4,p2,60,0,60,1.0
2025-11-25,R4,p5,75,0,75,1.0
2025-11-25,R5,p4,56,0,56,1.0
2025-11-25,R5,p1,63,0,63,1.0
2025-11-25,R5,p3,165,0,165,1.0
2025-11-25,R5,p2,70,0,70,1.0
2025-11-25,R5,p5,91,0,91,1.0
2025-11-25,R6,p4,20,0,20,1.0
2025-11-25,R6,p1,39,0,39,1.0
2025-11-25,R6,p3,33,0,33,1.0
2025-11-25,R6,p2,154,0,154,1.0
2025-11-25,R6,p5,78,0,78,1.0
2025-11-25,R7,p4,67,0,67,1.0
2025-11-25,R7,p1,114,0,114,1.0
2025-11-25,R7,p3,80,0,80,1.0
2025-11-25,R7,p2,141,0,141,1.0
2025-11-25,R7,p5,92,0,92,1.0
2025-11-25,R8,p4,121,0,121,1.0
2025-11-25,R8,p1,311,0,311,1.0
2025-11-25,R8,p3,53,0,53,1.0
2025-11-25,R8,p2,87,0,87,1.0
2025-11-25,R8,p5,39,0,39,1.0
2025-11-25,R9,p4,172,0,172,1.0
2025-11-25,R9,p1,131,0,131,1.0
2025-11-25,R9,p3,207,0,207,1.0
2025-11-25,R9,p2,87,0,87,1.0
2025-11-25,R9,p5,67,0,67,1.0
2025-11-25,R10,p4,182,0,182,1.0
2025-11-25,R10,p1,23,0,23,1.0
2025-11-25,R10,p3,26,0,26,1.0
2025-11-25,R10,p2,55,0,55,1.0
2025-11-25,R10,p5,178,0,178,1.0
2025-11-26,R1,p4,47,0,47,1.0
2025-11-26,R1,p1,33,0,33,1.0
2025-11-26,R1,p3,62,0,62,1.0
2025-11-26,R1,p2,202,0,202,1.0
2025-11-26,R1,p5,180,0,180,1.0
2025-11-26,R2,p4,153,0,153,1.0
2025-11-26,R2,p1,69,0,69,1.0
2025-11-26,R2,p3,68,0,68,1.0
2025-11-26,R2,p2,79,0,79,1.0
2025-11-26,R2,p5,19,0,19,1.0
2025-11-26,R3,p4,164,0,164,1.0
2025-11-26,R3,p1,111,0,111,1.0
2025-11-26,R3,p3,51,0,51,1.0
2025-11-26,R3,p2,60,0,60,1.0
2025-11-26,R3,p5,73,0,73,1.0
2025-11-26,R4,p4,84,0,84,1.0
2025-11-26,R4,p1,31,0,31,1.0
2025-11-26,R4,p3,205,0,205,1.0
2025-11-26,R4,p2,45,0,45,1.0
2025-11-26,R4,p5,69,0,69,1.0
2025-11-26,R5,p4,47,0,47,1.0
2025-11-26,R5,p1,56,0,56,1.0
2025-11-26,R5,p3,115,0,115,1.0
2025-11-26,R5,p2,55,0,55,1.0
2025-11-26,R5,p5,96,0,96,1.0
2025-11-26,R6,p4,23,0,23,1.0
2025-11-26,R6,p1,207,0,207,1.0
2025-11-26,R6,p3,143,0,143,1.0
2025-11-26,R6,p2,161,0,161,1.0
2025-11-26,R6,p5,34,0,34,1.0
2025-11-26,R7,p4,150,0,150,1.0
2025-11-26,R7,p1,153,0,153,1.0
2025-11-26,R7,p3,115,0,115,1.0
2025-11-26,R7,p2,86,0,86,1.0
2025-11-26,R7,p5,86,0,86,1.0
2025-11-26,R8,p4,103,0,103,1.0
2025-11-26,R8,p1,78,0,78,1.0
2025-11-26,R8,p3,193,0,193,1.0
2025-11-26,R8,p2,132,0,132,1.0
2025-11-26,R8,p5,51,0,51,1.0
2025-11-26,R9,p4,230,0,230,1.0
2025-11-26,R9,p1,152,0,152,1.0
2025-11-26,R9,p3,101,0,101,1.0
2025-11-26,R9,p2,55,0,55,1.0
2025-11-26,R9,p5,122,0,122,1.0
2025-11-26,R10,p4,176,0,176,1.0
2025-11-26,R10,p1,26,0,26,1.0
2025-11-26,R10,p3,30,0,30,1.0
2025-11-26,R10,p2,37,0,37,1.0
2025-11-26,R10,p5,132,0,132,1.0
2025-11-27,R1,p4,41,0,41,1.0
2025-11-27,R1,p1,13,0,13,1.0
2025-11-27,R1,p3,66,0,66,1.0
2025-11-27,R1,p2,188,0,188,1.0
2025-11-27,R1,p5,118,0,118,1.0
2025-11-27,R2,p4,119,0,119,1.0
2025-11-27,R2,p1,121,0,121,1.0
2025-11-27,R2,p3,64,0,64,1.0
2025-11-27,R2,p2,37,0,37,1.0
2025-11-27,R2,p5,72,0,72,1.0
2025-11-27,R3,p4,156,0,156,1.0
2025-11-27,R3,p1,160,0,160,1.0
2025-11-27,R3,p3,105,0,105,1.0
2025-11-27,R3,p2,82,0,82,1.0
2025-11-27,R3,p5,87,0,87,1.0
2025-11-27,R4,p4,9,0,9,1.0
2025-11-27,R4,p1,36,0,36,1.0
2025-11-27,R4,p3,39,0,39,1.0
2025-11-27,R4,p2,223,0,223,1.0
2025-11-27,R4,p5,42,0,42,1.0
2025-11-27,R5,p4,52,0,52,1.0
2025-11-27,R5,p1,63,0,63,1.0
2025-11-27,R5,p3,160,0,160,1.0
2025-11-27,R5,p2,78,0,78,1.0
2025-11-27,R5,p5,129,0,129,1.0
2025-11-27,R6,p4,18,0,18,1.0
2025-11-27,R6,p1,166,0,166,1.0
2025-11-27,R6,p3,65,0,65,1.0
2025-11-27,R6,p2,28,0,28,1.0
2025-11-27,R6,p5,102,0,102,1.0
2025-11-27,R7,p4,68,0,68,1.0
2025-11-27,R7,p1,22,0,22,1.0
2025-11-27,R7,p3,52,0,52,1.0
2025-11-27,R7,p2,141,0,141,1.0
2025-11-27,R7,p5,56,0,56,1.0
2025-11-27,R8,p4,67,0,67,1.0
2025-11-27,R8,p1,87,0,87,1.0
2025-11-27,R8,p3,84,0,84,1.0
2025-11-27,R8,p2,85,0,85,1.0
2025-11-27,R8,p5,1,0,1,1.0
2025-11-27,R9,p4,100,0,100,1.0
2025-11-27,R9,p1,88,0,88,1.0
2025-11-27,R9,p3,170,0,170,1.0
2025-11-27,R9,p2,81,0,81,1.0
2025-11-27,R9,p5,137,0,137,1.0
2025-11-27,R10,p4,166,0,166,1.0
2025-11-27,R10,p1,16,0,16,1.0
2025-11-27,R10,p3,50,0,50,1.0
2025-11-27,R10,p2,24,0,24,1.0
2025-11-27,R10,p5,179,0,179,1.0
2025-11-28,R1,p4,38,0,38,1.0
2025-11-28,R1,p1,21,0,21,1.0
2025-11-28,R1,p3,48,0,48,1.0
2025-11-28,R1,p2,202,0,202,1.0
2025-11-28,R1,p5,201,0,201,1.0
2025-11-28,R2,p4,80,0,80,1.0
2025-11-28,R2,p1,119,0,119,1.0
2025-11-28,R2,p3,27,0,27,1.0
2025-11-28,R2,p2,101,0,101,1.0
2025-11-28,R2,p5,60,0,60,1.0
2025-11-28,R3,p4,65,0,65,1.0
2025-11-28,R3,p1,111,0,111,1.0
2025-11-28,R3,p3,52,0,52,1.0
2025-11-28,R3,p2,161,0,161,1.0
2025-11-28,R3,p5,64,0,64,1.0
2025-11-28,R4,p4,6,0,6,1.0
2025-11-28,R4,p1,46,0,46,1.0
2025-11-28,R4,p3,141,0,141,1.0
2025-11-28,R4,p2,23,0,23,1.0
2025-11-28,R4,p5,13,0,13,1.0
2025-11-28,R5,p4,52,0,52,1.0
2025-11-28,R5,p1,53,0,53,1.0
2025-11-28,R5,p3,151,0,151,1.0
2025-11-28,R5,p2,53,0,53,1.0
2025-11-28,R5,p5,142,0,142,1.0
2025-11-28,R6,p4,51,0,51,1.0
2025-11-28,R6,p1,115,0,115,1.0
2025-11-28,R6,p3,85,0,85,1.0
2025-11-28,R6,p2,47,0,47,1.0
2025-11-28,R6,p5,150,0,150,1.0
2025-11-28,R7,p4,62,0,62,1.0
2025-11-28,R7,p1,90,0,90,1.0
2025-11-28,R7,p3,29,0,29,1.0
2025-11-28,R7,p2,95,0,95,1.0
2025-11-28,R7,p5,49,0,49,1.0
2025-11-28,R8,p4,217,0,217,1.0
2025-11-28,R8,p1,59,0,59,1.0
2025-11-28,R8,p3,272,0,272,1.0
2025-11-28,R8,p2,330,0,330,1.0
2025-11-28,R8,p5,59,0,59,1.0
2025-11-28,R9,p4,183,0,183,1.0
2025-11-28,R9,p1,160,0,160,1.0
2025-11-28,R9,p3,157,0,157,1.0
2025-11-28,R9,p2,115,0,115,1.0
2025-11-28,R9,p5,83,0,83,1.0
2025-11-28,R10,p4,170,0,170,1.0
2025-11-28,R10,p1,25,0,25,1.0
2025-11-28,R10,p3,33,0,33,1.0
2025-11-28,R10,p2,46,0,46,1.0
2025-11-28,R10,p5,138,0,138,1.0
2025-11-29,R1,p4,43,0,43,1.0
2025-11-29,R1,p1,14,0,14,1.0
2025-11-29,R1,p3,18,0,18,1.0
2025-11-29,R1,p2,124,0,124,1.0
2025-11-29,R1,p5,38,0,38,1.0
2025-11-29,R2,p4,175,0,175,1.0
2025-11-29,R2,p1,85,0,85,1.0
2025-11-29,R2,p3,46,0,46,1.0
2025-11-29,R2,p2,39,0,39,1.0
2025-11-29,R2,p5,62,0,62,1.0
2025-11-29,R3,p4,106,0,106,1.0
2025-11-29,R3,p1,172,0,172,1.0
2025-11-29,R3,p3,135,0,135,1.0
2025-11-29,R3,p2,239,0,239,1.0
2025-11-29,R3,p5,36,0,36,1.0
2025-11-29,R4,p4,107,0,107,1.0
2025-11-29,R4,p1,51,0,51,1.0
2025-11-29,R4,p3,236,0,236,1.0
2025-11-29,R4,p2,31,0,31,1.0
2025-11-29,R4,p5,65,0,65,1.0
2025-11-29,R5,p4,38,0,38,1.0
2025-11-29,R5,p1,51,0,51,1.0
2025-11-29,R5,p3,213,0,213,1.0
2025-11-29,R5,p2,91,0,91,1.0
2025-11-29,R5,p5,131,0,131,1.0
2025-11-29,R6,p4,32,0,32,1.0
2025-11-29,R6,p1,182,0,182,1.0
2025-11-29,R6,p3,91,0,91,1.0
2025-11-29,R6,p2,235,0,235,1.0
2025-11-29,R6,p5,132,0,132,1.0
2025-11-29,R7,p4,153,0,153,1.0
2025-11-29,R7,p1,31,0,31,1.0
2025-11-29,R7,p3,191,0,191,1.0
2025-11-29,R7,p2,53,0,53,1.0
2025-11-29,R7,p5,37,0,37,1.0
2025-11-29,R8,p4,70,0,70,1.0
2025-11-29,R8,p1,171,0,171,1.0
2025-11-29,R8,p3,120,0,120,1.0
2025-11-29,R8,p2,373,0,373,1.0
2025-11-29,R8,p5,48,0,48,1.0
2025-11-29,R9,p4,133,0,133,1.0
2025-11-29,R9,p1,114,0,114,1.0
2025-11-29,R9,p3,203,0,203,1.0
2025-11-29,R9,p2,67,0,67,1.0
2025-11-29,R9,p5,117,0,117,1.0
2025-11-29,R10,p4,186,0,186,1.0
2025-11-29,R10,p1,18,0,18,1.0
2025-11-29,R10,p3,23,0,23,1.0
2025-11-29,R10,p2,24,0,24,1.0
2025-11-29,R10,p5,137,0,137,1.0
2025-11-30,R1,p4,16,0,16,1.0
2025-11-30,R1,p1,24,0,24,1.0
2025-11-30,R1,p3,27,0,27,1.0
2025-11-30,R1,p2,127,0,127,1.0
2025-11-30,R1,p5,54,0,54,1.0
2025-11-30,R2,p4,128,0,128,1.0
2025-11-30,R2,p1,123,0,123,1.0
2025-11-30,R2,p3,67,0,67,1.0
2025-11-30,R2,p2,171,0,171,1.0
2025-11-30,R2,p5,53,0,53,1.0
2025-11-30,R3,p4,109,0,109,1.0
2025-11-30,R3,p1,128,0,128,1.0
2025-11-30,R3,p3,106,0,106,1.0
2025-11-30,R3,p2,41,0,41,1.0
2025-11-30,R3,p5,122,0,122,1.0
